timestamp,temperature_f,humidity_pct,apparent_temp_f,precipitation_in,wind_speed_mph
2024-12-05 05:00:00,63.0,96,64.1,0.0,7.2
2024-12-05 06:00:00,61.8,96,62.3,0.0,7.5
2024-12-05 07:00:00,61.2,94,61.3,0.1,7.3
2024-12-05 08:00:00,60.8,96,61.1,0.1,7.0
2024-12-05 09:00:00,60.7,95,60.4,0.1,8.1
2024-12-05 10:00:00,60.8,93,60.6,0.1,7.4
2024-12-05 11:00:00,60.9,92,60.1,0.2,8.8
2024-12-05 12:00:00,61.3,89,59.5,0.1,10.6
2024-12-05 13:00:00,61.1,86,58.6,0.1,11.1
2024-12-05 14:00:00,61.0,79,58.6,0.0,8.9
2024-12-05 15:00:00,61.8,71,59.5,0.0,7.2
2024-12-05 16:00:00,63.1,63,59.7,0.0,8.2
2024-12-05 17:00:00,62.9,56,58.6,0.0,8.4
2024-12-05 18:00:00,61.7,53,56.5,0.0,8.7
2024-12-05 19:00:00,60.7,53,55.6,0.0,8.3
2024-12-05 20:00:00,58.7,65,55.4,0.0,6.2
2024-12-05 21:00:00,56.8,69,53.2,0.0,6.4
2024-12-05 22:00:00,56.3,69,52.3,0.0,7.1
2024-12-05 23:00:00,55.0,67,50.3,0.0,7.6
2024-12-06 00:00:00,54.0,66,48.8,0.0,8.0
2024-12-06 01:00:00,52.7,66,47.5,0.0,7.5
2024-12-06 02:00:00,51.8,67,46.5,0.0,7.5
2024-12-06 03:00:00,50.7,66,45.0,0.0,7.8
2024-12-06 04:00:00,49.4,65,43.0,0.0,8.6
2024-12-06 05:00:00,47.8,62,40.5,0.0,9.4
2024-12-06 06:00:00,45.9,57,37.9,0.0,9.6
2024-12-06 07:00:00,44.0,53,35.9,0.0,8.6
2024-12-06 08:00:00,42.0,63,34.5,0.0,7.9
2024-12-06 09:00:00,42.0,60,34.3,0.0,8.1
2024-12-06 10:00:00,43.3,55,35.2,0.0,8.8
2024-12-06 11:00:00,45.4,52,37.5,0.0,8.4
2024-12-06 12:00:00,48.0,49,40.4,0.0,8.1
2024-12-06 13:00:00,50.5,46,43.8,0.0,8.1
2024-12-06 14:00:00,52.5,45,46.2,0.0,7.9
2024-12-06 15:00:00,54.1,43,47.2,0.0,7.7
2024-12-06 16:00:00,53.7,44,47.1,0.0,6.7
2024-12-06 17:00:00,54.0,44,47.1,0.0,7.6
2024-12-06 18:00:00,52.3,49,45.8,0.0,6.8
2024-12-06 19:00:00,49.8,58,45.1,0.0,3.6
2024-12-06 20:00:00,51.8,55,47.4,0.0,2.9
2024-12-06 21:00:00,50.5,56,45.2,0.0,4.9
2024-12-06 22:00:00,48.8,59,43.2,0.0,5.5
2024-12-06 23:00:00,47.9,60,42.2,0.0,5.6
2024-12-07 00:00:00,47.5,62,41.2,0.0,6.8
2024-12-07 01:00:00,47.0,60,40.5,0.0,7.0
2024-12-07 02:00:00,46.5,61,39.9,0.8,7.2
2024-12-07 03:00:00,46.2,62,39.6,0.0,7.2
2024-12-07 04:00:00,46.2,59,40.1,0.0,5.6
2024-12-07 05:00:00,46.2,60,40.3,0.0,5.4
2024-12-07 06:00:00,46.2,60,40.1,0.0,5.9
2024-12-07 07:00:00,46.2,60,39.9,0.0,6.2
2024-12-07 08:00:00,45.9,66,40.0,0.0,6.2
2024-12-07 09:00:00,46.1,65,40.1,0.0,6.3
2024-12-07 10:00:00,46.8,66,41.0,0.2,6.2
2024-12-07 11:00:00,47.6,66,41.7,0.0,6.7
2024-12-07 12:00:00,47.2,76,41.5,11.5,7.8
2024-12-07 13:00:00,47.4,76,41.6,0.7,8.1
2024-12-07 14:00:00,47.5,81,42.4,0.0,7.4
2024-12-07 15:00:00,48.5,81,43.8,0.0,7.0
2024-12-07 16:00:00,50.4,81,47.2,0.1,4.3
2024-12-07 17:00:00,49.9,88,46.8,0.9,5.2
2024-12-07 18:00:00,50.2,91,47.1,0.2,5.9
2024-12-07 19:00:00,50.0,93,47.1,0.3,5.8
2024-12-07 20:00:00,52.1,88,48.7,0.0,7.2
2024-12-07 21:00:00,54.5,88,51.7,0.0,7.3
2024-12-07 22:00:00,57.3,90,55.4,0.0,7.7
2024-12-07 23:00:00,59.6,92,59.4,0.0,6.1
2024-12-08 00:00:00,59.2,95,60.5,0.0,2.9
2024-12-08 01:00:00,59.4,97,60.3,0.0,4.4
2024-12-08 02:00:00,59.0,97,59.7,0.0,4.6
2024-12-08 03:00:00,57.4,96,56.7,0.0,6.2
2024-12-08 04:00:00,56.2,98,55.4,0.1,6.3
2024-12-08 05:00:00,56.5,99,56.6,0.0,4.5
2024-12-08 06:00:00,56.5,97,56.5,0.0,4.1
2024-12-08 07:00:00,56.7,96,57.5,0.0,2.3
2024-12-08 08:00:00,52.3,97,51.1,0.5,4.1
2024-12-08 09:00:00,52.8,98,53.0,1.8,1.2
2024-12-08 10:00:00,53.4,97,52.5,0.2,4.2
2024-12-08 11:00:00,56.3,95,56.2,0.6,4.0
2024-12-08 12:00:00,58.5,93,59.0,1.1,3.5
2024-12-08 13:00:00,57.5,95,57.4,4.1,4.9
2024-12-08 14:00:00,57.4,95,58.0,3.6,2.9
2024-12-08 15:00:00,58.2,94,57.8,0.1,5.9
2024-12-08 16:00:00,58.3,94,58.3,0.7,4.9
2024-12-08 17:00:00,57.8,97,58.2,1.3,4.4
2024-12-08 18:00:00,57.7,98,58.0,0.7,4.6
2024-12-08 19:00:00,57.9,97,58.0,0.1,5.5
2024-12-08 20:00:00,58.1,97,58.6,0.0,4.5
2024-12-08 21:00:00,58.1,97,57.8,0.0,6.2
2024-12-08 22:00:00,57.7,97,57.3,0.0,6.3
2024-12-08 23:00:00,58.6,96,58.5,0.0,6.3
2024-12-09 00:00:00,59.2,96,59.1,0.0,6.5
2024-12-09 01:00:00,59.5,96,59.3,0.0,6.8
2024-12-09 02:00:00,59.5,95,59.2,0.0,7.0
2024-12-09 03:00:00,59.5,95,59.1,0.0,7.1
2024-12-09 04:00:00,59.6,95,59.2,0.0,7.5
2024-12-09 05:00:00,59.6,95,59.0,0.0,7.7
2024-12-09 06:00:00,59.4,95,59.2,0.0,6.5
2024-12-09 07:00:00,59.4,95,59.2,0.0,6.6
2024-12-09 08:00:00,60.0,96,60.1,0.0,6.7
2024-12-09 09:00:00,60.9,95,61.0,0.0,7.2
2024-12-09 10:00:00,62.6,92,62.5,0.0,8.7
2024-12-09 11:00:00,66.6,85,67.8,0.0,6.8
2024-12-09 12:00:00,71.0,75,72.2,0.0,7.7
2024-12-09 13:00:00,74.1,69,75.4,0.0,8.9
2024-12-09 14:00:00,76.6,66,78.8,0.0,8.5
2024-12-09 15:00:00,77.7,64,80.0,0.0,7.7
2024-12-09 16:00:00,78.2,64,80.5,0.0,7.7
2024-12-09 17:00:00,77.8,65,80.5,0.0,7.0
2024-12-09 18:00:00,75.5,72,78.7,0.0,6.2
2024-12-09 19:00:00,72.4,80,75.6,0.0,6.5
2024-12-09 20:00:00,71.0,85,73.9,0.0,7.6
2024-12-09 21:00:00,69.8,90,73.2,0.0,7.1
2024-12-09 22:00:00,68.7,94,72.5,0.0,6.2
2024-12-09 23:00:00,67.8,95,71.4,0.0,6.1
2024-12-10 00:00:00,67.3,95,70.4,0.0,6.6
2024-12-10 01:00:00,66.6,95,69.7,0.0,5.9
2024-12-10 02:00:00,64.5,97,66.9,0.0,5.9
2024-12-10 03:00:00,63.3,97,65.3,0.0,5.6
2024-12-10 04:00:00,62.2,97,63.6,0.0,6.2
2024-12-10 05:00:00,60.7,97,60.8,0.0,7.8
2024-12-10 06:00:00,57.3,92,55.2,0.0,8.7
2024-12-10 07:00:00,54.5,92,51.9,0.0,7.9
2024-12-10 08:00:00,57.4,95,56.1,0.0,7.4
2024-12-10 09:00:00,56.8,92,55.4,0.0,6.6
2024-12-10 10:00:00,57.7,84,55.3,0.0,7.9
2024-12-10 11:00:00,59.9,74,56.9,0.0,8.4
2024-12-10 12:00:00,62.0,68,58.4,0.0,9.5
2024-12-10 13:00:00,63.6,62,59.7,0.0,10.7
2024-12-10 14:00:00,63.6,60,58.9,0.0,12.2
2024-12-10 15:00:00,63.0,59,56.8,0.0,13.6
2024-12-10 16:00:00,61.3,59,55.0,0.0,13.2
2024-12-10 17:00:00,59.7,61,53.6,0.0,12.1
2024-12-10 18:00:00,58.1,57,51.4,0.0,11.5
2024-12-10 19:00:00,56.3,55,48.7,0.0,12.4
2024-12-10 20:00:00,54.9,54,46.8,0.0,12.7
2024-12-10 21:00:00,53.6,51,44.9,0.0,13.1
2024-12-10 22:00:00,50.7,52,41.6,0.0,13.2
2024-12-10 23:00:00,48.5,53,39.4,0.0,12.5
2024-12-11 00:00:00,46.9,54,37.7,0.0,12.5
2024-12-11 01:00:00,46.0,53,36.8,0.0,11.7
2024-12-11 02:00:00,45.1,50,36.0,0.0,11.2
2024-12-11 03:00:00,44.5,52,36.1,0.0,9.5
2024-12-11 04:00:00,44.0,53,36.1,0.0,8.4
2024-12-11 05:00:00,43.2,57,35.6,0.0,7.7
2024-12-11 06:00:00,42.4,60,35.2,0.0,6.9
2024-12-11 07:00:00,41.5,62,34.6,0.0,6.3
2024-12-11 08:00:00,38.2,72,31.5,0.0,6.1
2024-12-11 09:00:00,39.5,69,32.7,0.0,6.2
2024-12-11 10:00:00,42.9,59,36.6,0.0,4.9
2024-12-11 11:00:00,46.9,52,41.2,0.0,3.9
2024-12-11 12:00:00,51.1,45,45.3,0.0,4.2
2024-12-11 13:00:00,54.5,40,49.2,0.0,5.2
2024-12-11 14:00:00,56.7,37,51.2,0.0,5.9
2024-12-11 15:00:00,57.9,34,51.5,0.0,6.5
2024-12-11 16:00:00,58.4,32,51.4,0.0,6.3
2024-12-11 17:00:00,58.3,30,51.4,0.0,5.5
2024-12-11 18:00:00,56.6,32,50.7,0.0,3.3
2024-12-11 19:00:00,53.2,40,48.1,0.0,2.2
2024-12-11 20:00:00,53.5,39,48.2,0.0,2.5
2024-12-11 21:00:00,51.9,44,46.9,0.0,2.4
2024-12-11 22:00:00,50.6,47,45.6,0.0,2.6
2024-12-11 23:00:00,49.4,49,44.3,0.0,2.5
2024-12-12 00:00:00,48.4,51,43.3,0.0,2.7
2024-12-12 01:00:00,47.5,53,42.1,0.0,3.4
2024-12-12 02:00:00,46.5,55,41.0,0.0,3.6
2024-12-12 03:00:00,45.0,58,39.7,0.0,3.0
2024-12-12 04:00:00,44.2,59,39.5,0.0,1.7
2024-12-12 05:00:00,43.7,60,39.1,0.0,1.6
2024-12-12 06:00:00,43.0,63,38.2,0.0,1.8
2024-12-12 07:00:00,42.0,66,37.1,0.0,2.4
2024-12-12 08:00:00,37.1,76,32.7,0.0,0.9
2024-12-12 09:00:00,39.6,72,34.6,0.0,2.4
2024-12-12 10:00:00,45.9,54,40.5,0.0,2.9
2024-12-12 11:00:00,53.0,44,47.9,0.0,2.7
2024-12-12 12:00:00,58.4,43,53.3,0.0,4.6
2024-12-12 13:00:00,61.3,41,55.3,0.0,8.6
2024-12-12 14:00:00,62.6,39,56.6,0.0,8.8
2024-12-12 15:00:00,63.7,38,57.4,0.0,8.4
2024-12-12 16:00:00,64.2,38,57.8,0.0,8.6
2024-12-12 17:00:00,62.3,42,55.7,0.0,9.4
2024-12-12 18:00:00,58.1,52,52.2,0.0,8.6
2024-12-12 19:00:00,56.2,57,50.5,0.0,8.5
2024-12-12 20:00:00,55.1,61,49.9,0.0,7.7
2024-12-12 21:00:00,54.8,63,49.5,0.0,7.9
2024-12-12 22:00:00,55.6,63,50.4,0.0,8.1
2024-12-12 23:00:00,56.4,63,51.1,0.0,8.8
2024-12-13 00:00:00,57.2,64,52.2,0.0,8.9
2024-12-13 01:00:00,57.2,68,53.1,0.0,7.5
2024-12-13 02:00:00,57.0,71,52.9,0.0,8.2
2024-12-13 03:00:00,57.4,74,53.6,0.0,8.4
2024-12-13 04:00:00,57.8,77,54.9,0.0,7.5
2024-12-13 05:00:00,58.1,80,55.8,0.0,7.0
2024-12-13 06:00:00,58.0,83,56.2,0.0,6.3
2024-12-13 07:00:00,57.7,85,55.7,0.0,7.3
2024-12-13 08:00:00,57.7,91,56.2,0.1,7.4
2024-12-13 09:00:00,58.6,91,57.2,0.1,8.0
2024-12-13 10:00:00,60.2,88,58.5,0.0,9.0
2024-12-13 11:00:00,63.1,80,62.7,0.0,6.5
2024-12-13 12:00:00,64.5,78,63.5,0.0,8.0
2024-12-13 13:00:00,65.8,78,62.8,0.0,13.7
2024-12-13 14:00:00,67.7,75,64.5,0.0,15.1
2024-12-13 15:00:00,67.3,77,65.3,0.1,12.8
2024-12-13 16:00:00,65.8,83,65.2,0.2,10.0
2024-12-13 17:00:00,65.8,84,65.4,0.0,9.9
2024-12-13 18:00:00,65.5,86,65.3,0.2,9.6
2024-12-13 19:00:00,64.9,90,64.8,0.3,9.7
2024-12-13 20:00:00,63.9,95,63.3,0.9,11.9
2024-12-13 21:00:00,63.3,95,62.3,0.7,12.3
2024-12-13 22:00:00,63.4,94,62.7,0.6,11.2
2024-12-13 23:00:00,64.0,91,63.5,0.6,10.7
2024-12-14 00:00:00,64.6,88,64.1,0.1,10.2
2024-12-14 01:00:00,65.0,85,64.2,0.2,10.2
2024-12-14 02:00:00,64.2,87,63.9,0.1,9.1
2024-12-14 03:00:00,64.3,89,64.4,0.0,8.9
2024-12-14 04:00:00,65.3,87,65.8,0.0,8.2
2024-12-14 05:00:00,65.6,86,67.1,0.0,5.7
2024-12-14 06:00:00,66.7,83,68.2,0.0,5.7
2024-12-14 07:00:00,67.2,81,68.2,0.0,6.8
2024-12-14 08:00:00,65.7,90,67.4,0.0,6.4
2024-12-14 09:00:00,66.0,90,68.0,0.1,6.0
2024-12-14 10:00:00,68.0,86,71.5,0.0,3.4
2024-12-14 11:00:00,72.1,76,75.5,0.0,4.0
2024-12-14 12:00:00,74.3,72,78.3,0.2,3.0
2024-12-14 13:00:00,76.1,71,80.1,0.6,5.0
2024-12-14 14:00:00,77.6,68,81.2,0.2,5.8
2024-12-14 15:00:00,77.4,67,81.2,0.0,4.8
2024-12-14 16:00:00,74.7,71,78.0,0.4,4.7
2024-12-14 17:00:00,74.8,71,78.2,0.1,4.8
2024-12-14 18:00:00,73.6,75,78.2,0.0,2.3
2024-12-14 19:00:00,72.6,77,76.9,0.0,3.0
2024-12-14 20:00:00,69.6,96,74.0,0.0,6.5
2024-12-14 21:00:00,69.1,95,73.4,0.0,5.9
2024-12-14 22:00:00,68.1,98,72.2,0.1,6.0
2024-12-14 23:00:00,67.6,98,72.0,0.1,5.0
2024-12-15 00:00:00,66.8,98,70.9,0.0,4.8
2024-12-15 01:00:00,67.4,97,71.4,0.0,5.2
2024-12-15 02:00:00,67.4,98,71.6,0.0,5.0
2024-12-15 03:00:00,67.2,98,71.7,0.0,4.2
2024-12-15 04:00:00,66.6,98,70.6,0.1,4.7
2024-12-15 05:00:00,66.1,98,69.8,0.0,5.1
2024-12-15 06:00:00,65.8,98,69.0,0.0,5.5
2024-12-15 07:00:00,65.6,98,68.9,0.0,5.1
2024-12-15 08:00:00,66.5,98,70.5,0.0,4.5
2024-12-15 09:00:00,67.4,97,71.3,0.0,5.6
2024-12-15 10:00:00,70.4,93,75.6,0.0,4.6
2024-12-15 11:00:00,74.0,82,79.2,0.0,4.7
2024-12-15 12:00:00,77.4,70,80.2,0.0,8.2
2024-12-15 13:00:00,78.6,63,79.8,0.0,10.3
2024-12-15 14:00:00,79.4,60,80.0,0.0,10.7
2024-12-15 15:00:00,79.1,60,79.7,0.1,10.6
2024-12-15 16:00:00,79.0,59,79.5,0.2,10.3
2024-12-15 17:00:00,77.0,66,78.6,0.0,9.1
2024-12-15 18:00:00,75.0,72,77.1,0.0,8.4
2024-12-15 19:00:00,72.4,79,74.8,0.0,8.0
2024-12-15 20:00:00,71.2,87,75.1,0.2,6.4
2024-12-15 21:00:00,70.1,89,73.6,0.0,6.5
2024-12-15 22:00:00,68.6,90,71.7,0.0,6.4
2024-12-15 23:00:00,67.8,90,70.2,0.0,7.3
2024-12-16 00:00:00,67.5,89,69.4,0.0,7.6
2024-12-16 01:00:00,66.8,89,68.4,0.0,7.8
2024-12-16 02:00:00,66.5,90,68.1,0.0,7.5
2024-12-16 03:00:00,65.8,92,68.3,0.0,5.6
2024-12-16 04:00:00,65.5,93,68.3,0.0,4.9
2024-12-16 05:00:00,65.6,94,68.6,0.0,4.7
2024-12-16 06:00:00,65.6,95,68.8,0.0,4.3
2024-12-16 07:00:00,65.9,94,69.4,0.0,3.9
2024-12-16 08:00:00,67.2,96,72.0,0.0,2.9
2024-12-16 09:00:00,68.0,95,73.1,0.0,2.6
2024-12-16 10:00:00,70.5,88,75.7,0.0,2.6
2024-12-16 11:00:00,73.7,79,78.7,0.0,3.3
2024-12-16 12:00:00,76.1,73,79.9,0.1,5.9
2024-12-16 13:00:00,77.2,71,81.7,0.2,4.6
2024-12-16 14:00:00,77.8,67,81.5,0.3,5.3
2024-12-16 15:00:00,77.9,65,81.6,0.2,4.7
2024-12-16 16:00:00,78.1,65,82.1,0.1,4.3
2024-12-16 17:00:00,77.7,68,82.5,0.1,3.3
2024-12-16 18:00:00,76.0,73,80.3,0.1,4.7
2024-12-16 19:00:00,73.5,83,78.1,0.0,5.7
2024-12-16 20:00:00,70.8,90,74.7,0.0,6.8
2024-12-16 21:00:00,69.5,93,73.7,0.0,6.0
2024-12-16 22:00:00,68.5,95,72.5,0.0,5.9
2024-12-16 23:00:00,67.4,97,71.3,0.0,5.2
2024-12-17 00:00:00,66.7,96,70.4,0.0,5.1
2024-12-17 01:00:00,66.2,96,70.1,0.0,3.9
2024-12-17 02:00:00,65.7,96,70.0,0.0,2.2
2024-12-17 03:00:00,65.3,97,68.5,0.0,4.9
2024-12-17 04:00:00,65.5,97,68.7,0.0,5.0
2024-12-17 05:00:00,65.5,98,69.2,0.0,4.1
2024-12-17 06:00:00,65.2,98,69.2,0.0,3.2
2024-12-17 07:00:00,64.5,98,68.1,0.0,3.3
2024-12-17 08:00:00,66.2,99,70.8,0.0,3.1
2024-12-17 09:00:00,66.7,100,71.5,0.0,3.4
2024-12-17 10:00:00,68.9,95,74.2,0.0,3.4
2024-12-17 11:00:00,72.3,86,78.0,0.1,2.8
2024-12-17 12:00:00,75.8,72,80.0,0.9,4.3
2024-12-17 13:00:00,77.0,65,79.8,0.8,5.6
2024-12-17 14:00:00,77.9,63,80.4,1.0,6.2
2024-12-17 15:00:00,75.9,67,77.5,0.3,8.3
2024-12-17 16:00:00,74.7,72,75.9,0.0,10.1
2024-12-17 17:00:00,73.8,77,76.6,0.0,7.8
2024-12-17 18:00:00,72.4,81,75.8,0.0,6.4
2024-12-17 19:00:00,70.5,87,74.4,0.0,5.4
2024-12-17 20:00:00,70.3,90,75.2,0.1,3.7
2024-12-17 21:00:00,69.4,94,74.2,0.0,4.7
2024-12-17 22:00:00,68.5,96,72.7,0.0,5.7
2024-12-17 23:00:00,67.8,96,71.4,0.0,6.4
2024-12-18 00:00:00,67.0,96,70.8,0.0,5.1
2024-12-18 01:00:00,66.3,97,70.2,0.0,4.4
2024-12-18 02:00:00,65.5,98,69.4,0.0,3.8
2024-12-18 03:00:00,64.9,98,68.3,0.0,4.1
2024-12-18 04:00:00,64.4,98,67.8,0.0,3.8
2024-12-18 05:00:00,62.8,99,66.4,0.0,1.7
2024-12-18 06:00:00,62.3,100,66.1,0.0,1.4
2024-12-18 07:00:00,61.7,100,64.9,0.0,2.1
2024-12-18 08:00:00,64.1,100,68.8,0.0,1.0
2024-12-18 09:00:00,64.7,99,69.4,0.0,1.0
2024-12-18 10:00:00,65.7,98,70.5,0.0,1.7
2024-12-18 11:00:00,68.5,91,73.4,0.0,2.5
2024-12-18 12:00:00,72.1,80,76.0,0.0,4.3
2024-12-18 13:00:00,71.4,76,72.6,0.7,8.6
2024-12-18 14:00:00,70.6,77,71.3,0.2,9.5
2024-12-18 15:00:00,69.5,80,71.4,0.3,6.5
2024-12-18 16:00:00,71.2,74,71.8,0.0,9.4
2024-12-18 17:00:00,68.7,68,66.7,0.0,10.8
2024-12-18 18:00:00,65.8,64,62.8,0.0,9.4
2024-12-18 19:00:00,63.2,63,59.7,0.0,8.7
2024-12-18 20:00:00,60.8,68,57.5,0.0,7.8
2024-12-18 21:00:00,59.2,68,55.5,0.0,8.0
2024-12-18 22:00:00,57.7,69,53.7,0.0,8.1
2024-12-18 23:00:00,56.3,71,52.0,0.0,8.2
2024-12-19 00:00:00,55.0,72,50.5,0.0,8.2
2024-12-19 01:00:00,53.7,73,49.1,0.0,8.1
2024-12-19 02:00:00,52.5,75,48.2,0.0,7.2
2024-12-19 03:00:00,51.4,78,47.6,0.0,5.9
2024-12-19 04:00:00,50.5,80,46.7,0.0,5.5
2024-12-19 05:00:00,49.7,81,45.6,0.0,6.3
2024-12-19 06:00:00,48.9,83,44.8,0.0,6.2
2024-12-19 07:00:00,48.4,85,44.7,0.0,5.1
2024-12-19 08:00:00,46.9,90,43.1,0.0,5.3
2024-12-19 09:00:00,47.5,90,43.9,0.0,5.3
2024-12-19 10:00:00,50.6,83,47.7,0.0,4.2
2024-12-19 11:00:00,54.2,78,52.1,0.0,3.4
2024-12-19 12:00:00,57.5,75,56.4,0.0,2.4
2024-12-19 13:00:00,60.3,72,60.5,0.0,1.6
2024-12-19 14:00:00,62.2,69,62.8,0.0,1.7
2024-12-19 15:00:00,63.2,67,62.9,0.0,2.9
2024-12-19 16:00:00,63.6,66,63.5,0.0,1.7
2024-12-19 17:00:00,63.2,67,63.0,0.0,1.9
2024-12-19 18:00:00,61.3,75,61.7,0.0,1.7
2024-12-19 19:00:00,58.5,85,58.9,0.0,1.8
2024-12-19 20:00:00,58.3,85,58.6,0.0,2.0
2024-12-19 21:00:00,57.5,86,58.1,0.0,0.9
2024-12-19 22:00:00,56.5,88,57.1,0.0,0.6
2024-12-19 23:00:00,55.2,91,55.3,0.0,1.8
2024-12-20 00:00:00,54.7,91,54.0,0.0,3.3
2024-12-20 01:00:00,53.4,93,52.9,0.0,2.3
2024-12-20 02:00:00,52.3,95,51.7,0.0,2.1
2024-12-20 03:00:00,52.3,94,50.4,0.0,5.0
2024-12-20 04:00:00,52.1,92,50.0,0.0,4.9
2024-12-20 05:00:00,51.5,91,49.3,0.0,4.6
2024-12-20 06:00:00,50.5,89,48.0,0.0,4.2
2024-12-20 07:00:00,49.6,88,46.6,0.0,4.8
2024-12-20 08:00:00,46.6,92,43.1,0.0,4.9
2024-12-20 09:00:00,47.8,88,43.9,0.0,6.0
2024-12-20 10:00:00,51.9,80,48.6,0.0,5.4
2024-12-20 11:00:00,56.1,72,53.3,0.0,4.9
2024-12-20 12:00:00,59.6,60,56.1,0.0,5.7
2024-12-20 13:00:00,62.2,52,58.5,0.0,6.5
2024-12-20 14:00:00,64.3,45,60.4,0.0,6.8
2024-12-20 15:00:00,65.6,42,60.9,0.0,7.2
2024-12-20 16:00:00,66.1,37,60.4,0.0,7.4
2024-12-20 17:00:00,65.2,37,59.5,0.0,7.1
2024-12-20 18:00:00,61.9,48,57.4,0.0,5.9
2024-12-20 19:00:00,58.0,57,54.0,0.0,5.4
2024-12-20 20:00:00,58.0,56,53.3,0.0,6.8
2024-12-20 21:00:00,56.3,54,50.7,0.0,7.5
2024-12-20 22:00:00,54.5,51,48.1,0.0,8.0
2024-12-20 23:00:00,52.5,52,46.2,0.0,7.2
2024-12-21 00:00:00,51.1,54,44.9,0.0,6.9
2024-12-21 01:00:00,49.6,57,43.8,0.0,5.9
2024-12-21 02:00:00,48.2,59,42.7,0.0,5.1
2024-12-21 03:00:00,46.9,61,41.4,0.0,4.9
2024-12-21 04:00:00,45.9,62,40.1,0.0,5.3
2024-12-21 05:00:00,45.0,64,38.8,0.0,6.2
2024-12-21 06:00:00,44.2,67,38.0,0.0,6.3
2024-12-21 07:00:00,43.4,70,37.3,0.0,6.2
2024-12-21 08:00:00,41.5,76,35.3,0.0,6.3
2024-12-21 09:00:00,41.9,74,35.7,0.0,6.4
2024-12-21 10:00:00,44.1,66,37.7,0.0,6.5
2024-12-21 11:00:00,46.7,60,40.6,0.0,5.8
2024-12-21 12:00:00,49.6,54,43.7,0.0,5.3
2024-12-21 13:00:00,52.3,48,47.1,0.0,5.3
2024-12-21 14:00:00,54.7,44,50.0,0.0,4.7
2024-12-21 15:00:00,56.1,44,51.7,0.0,3.5
2024-12-21 16:00:00,56.8,45,52.7,0.0,2.0
2024-12-21 17:00:00,56.6,47,52.9,0.0,1.5
2024-12-21 18:00:00,55.0,65,52.8,0.0,1.0
2024-12-21 19:00:00,52.3,65,49.1,0.0,2.2
2024-12-21 20:00:00,52.3,62,48.5,0.0,3.0
2024-12-21 21:00:00,50.9,67,47.1,0.0,3.6
2024-12-21 22:00:00,49.9,69,45.6,0.0,4.4
2024-12-21 23:00:00,49.0,70,44.3,0.0,5.2
2024-12-22 00:00:00,47.8,73,43.0,0.0,5.4
2024-12-22 01:00:00,46.6,74,41.6,0.0,5.5
2024-12-22 02:00:00,45.6,72,40.2,0.0,5.7
2024-12-22 03:00:00,44.6,70,38.8,0.0,6.1
2024-12-22 04:00:00,43.7,70,37.8,0.0,5.8
2024-12-22 05:00:00,43.0,72,37.3,0.0,5.4
2024-12-22 06:00:00,42.3,74,36.7,0.0,5.1
2024-12-22 07:00:00,41.6,75,36.2,0.0,4.8
2024-12-22 08:00:00,40.1,77,34.5,0.0,4.8
2024-12-22 09:00:00,41.2,76,35.5,0.0,5.1
2024-12-22 10:00:00,44.9,70,39.9,0.0,4.1
2024-12-22 11:00:00,49.5,65,45.0,0.0,4.0
2024-12-22 12:00:00,54.0,63,50.2,0.0,4.1
2024-12-22 13:00:00,57.4,63,54.8,0.0,4.2
2024-12-22 14:00:00,59.8,65,57.8,0.0,5.1
2024-12-22 15:00:00,61.3,65,58.9,0.0,5.5
2024-12-22 16:00:00,62.0,65,59.3,0.0,6.4
2024-12-22 17:00:00,60.9,68,57.9,0.0,7.3
2024-12-22 18:00:00,58.7,74,56.0,0.0,7.0
2024-12-22 19:00:00,56.4,81,54.0,0.0,6.2
2024-12-22 20:00:00,56.1,82,53.4,0.0,6.8
2024-12-22 21:00:00,54.8,87,52.0,0.0,7.2
2024-12-22 22:00:00,53.7,90,51.2,0.0,6.5
2024-12-22 23:00:00,53.2,91,50.9,0.0,6.2
2024-12-23 00:00:00,53.2,92,51.0,0.0,5.9
2024-12-23 01:00:00,53.8,92,51.4,0.0,6.6
2024-12-23 02:00:00,54.4,91,52.1,0.0,6.8
2024-12-23 03:00:00,55.2,90,53.0,0.0,7.1
2024-12-23 04:00:00,55.7,90,53.5,0.0,7.1
2024-12-23 05:00:00,55.9,89,53.8,0.0,7.2
2024-12-23 06:00:00,56.3,88,54.1,0.0,7.3
2024-12-23 07:00:00,56.8,87,54.4,0.0,7.7
2024-12-23 08:00:00,55.5,89,53.0,0.0,7.7
2024-12-23 09:00:00,57.1,86,54.8,0.0,7.7
2024-12-23 10:00:00,60.8,79,59.0,0.0,7.4
2024-12-23 11:00:00,65.3,70,64.1,0.0,6.8
2024-12-23 12:00:00,68.9,62,66.9,0.0,8.8
2024-12-23 13:00:00,70.6,56,67.6,0.0,10.2
2024-12-23 14:00:00,71.4,54,68.6,0.0,10.5
2024-12-23 15:00:00,71.3,55,68.6,0.0,9.6
2024-12-23 16:00:00,70.7,57,68.3,0.0,9.0
2024-12-23 17:00:00,69.4,60,67.3,0.0,8.3
2024-12-23 18:00:00,67.0,66,65.4,0.0,7.7
2024-12-23 19:00:00,65.7,71,64.4,0.0,7.7
2024-12-23 20:00:00,64.2,83,63.3,0.0,9.2
2024-12-23 21:00:00,63.1,87,62.6,0.0,8.5
2024-12-23 22:00:00,63.0,88,62.6,0.0,8.3
